"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"Austria","AUT","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","4.96071718349171","2.02146966677638","3.47146615932405","5.41933601415168","2.81001278561564","4.90447900377772","2.2410097584839","3.931241828878","5.90949592643446","5.17808452119888","4.6469428808421","5.59238141691321","4.31090588446199","3.76537304703344","-0.0990303360967459","4.76336983216868","5.03964785831485","-0.129830314399541","5.53644790649992","1.73137756576753","-0.398620301733672","1.93812117385141","3.13962806216269","0.0575735831216235","2.45056566766415","2.23640189854208","1.29304521231211","3.14974686596783","3.4201017277795","3.55354781074504","2.41398606822921","0.9760923409073","-0.298754083594545","2.00876162513295","2.5109128334919","2.26014955744756","2.08926997275604","3.44639457893709","3.38863574614194","3.12013978558619","0.963288543251693","1.1569562438951","0.266532716295046","2.0705157293811","1.44719650723226","2.84071680200452","3.2861686805866","1.22987586181074","-4.05074666519164","1.68393662063365","2.46203727497377","0.287464002867296","-0.458901349391994","-0.0880538840875289","-0.168210568541653",""
"Austria","AUT","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31265.2872681747","32020.0269470203","32332.5719776066","32235.9770984924","32883.5210359335","33709.1975857288","34471.0758657818","35191.2697031315","36404.0997144394","37637.702050424","38812.0509664797","39185.9230068408","39639.2869897964","39744.9386581303","40567.8638646797","41154.9605735881","42324.0564534604","43714.8963409878","44252.5352991012","42459.9772012101","43174.9763064139","44237.9603165389","44365.1285280517","44161.536354577","44122.6504065441","44048.4314454396",""
"Azerbaijan","AZE","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.22958323670494","-23.7638313288476","-24.2593991551053","-20.7781361251075","-12.8099683581574","0.282172038538491","4.78428272472127","8.96088742329518","6.46158336447714","10.1910293766868","9.05182217181182","9.77780254698017","10.3606759619095","9.23948995119869","25.1144392134835","33.0304872845887","23.6391326377576","8.47061351324766","7.16254417089476","3.61418749995566","-1.22947918415358","0.850986009199033","4.4370662913712","0.734739796072986","-0.0971686149344322",""
"Azerbaijan","AZE","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8513.31069277994","8323.49934468511","6345.5169997564","4806.13270233044","3807.50790708691","3319.76734895474","3329.13480415802","3488.41002547603","3801.00252072188","4046.6074672842","4458.99842303434","4862.6190309313","5338.07631838764","5891.13710833521","6435.44812947118","8051.67483806248","10711.1822716451","13243.2128559113","14364.9942336723","15393.8932908055","15950.2574578784","15754.1523626148","15888.2179950886","16593.1887600482","16715.1055213058","16698.8636847859",""
"Bahamas, The","BHS","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","5.30045273159713","5.00157396492031","5.10075453946308","5.24002074374688","5.41718236950778","4.3659270320239","5.11456445638312","4.30577052229279","5.25206790323863","-8.4942661231233","-1.01020311906576","-5.65535697986478","5.40719663407975","-18.376895792941","-16.5103835784513","2.99156635559572","6.82196258594625","11.6903724893608","23.3678041419175","4.15871497446336","-11.2255784206833","4.33943648734969","1.33819126592005","11.7732249191512","2.74406731219867","-0.0964856172458326","1.18243517626273","0.580274571355076","4.91403943696088","-3.31719570910037","-5.93546307062924","-5.6382511192616","-1.55360174087888","1.3775705917719","2.79603016649421","2.88636164375305","0.93267217683497","3.60235356367637","5.86017557314527","2.63922899339431","0.849285436664914","0.700831196978257","-3.32445867196151","-1.23837155622304","1.28997215533924","0.514768573074136","-0.46764699708983","-4.09707888855789","-5.84796513364691","-0.163711549513536","-1.00064180342054","1.51511593859432","-1.43304135633629","-1.87822032078932","-2.92193302360201",""
"Bahamas, The","BHS","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24280.6380456336","22839.4697411219","21551.7230828097","21216.8951378057","21509.1728457112","22110.5758070407","22748.7669863481","22960.9384066028","23788.0725895465","25182.0954087612","25846.7085719335","26066.2209036921","26248.9011116585","25376.2672423573","25062.0147667968","25385.3077788555","25515.9833654792","25396.6586354926","24356.1374961387","22931.7990674614","22894.2570638768","22665.1675571131","23008.57112328","22678.8487835813","22252.890037207","21602.675494504",""
"Bahrain","BHR","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","-8.91624459920638","-10.3885735239323","3.55977627733996","2.22502280962811","-7.5290609498078","-2.09930811486463","6.58613557984677","3.26470332338415","-2.95089257092171","1.31755970332399","8.23784472397828","4.0175848162669","10.1427130637579","-2.69474843031834","1.24218825874824","1.21484465474511","-0.00737430233893122","1.36173623517199","0.581415559049731","1.2021921759651","-1.64434209551962","-0.738598709548484","0.980262947212893","0.838197448469529","-0.499728001627403","-1.88248959278513","-0.754360658718895","-2.24941999059079","-4.40006241220509","-1.00465805385839","-1.506712697851","1.58420683897442","4.17864247822321","3.3925091874041","1.71970800611805",""
"Bahrain","BHR","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35112.5549700555","38005.0727271102","39531.9587584058","43541.571903754","42368.2360783416","42894.5293323455","43415.6312291176","43412.4296292084","44003.5924140379","44259.4361468739","44791.5196253579","44054.9938129352","43729.6041971412","44158.2693040487","44528.4027906435","44305.8818932212","43471.8282775896","43143.8939074377","42173.4065331645","40317.7503243523","39912.6947985842","39311.3251579994","39934.0978596439","41602.8010361022","43014.1798834694","43753.8981786914",""
"Bangladesh","BGD","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","3.07936455154359","2.48353108338182","-3.30201965038513","7.67972638911777","-1.49757664430513","-0.706242340183167","-5.08455260443155","6.00447776640432","-1.71102859474408","2.97949647649133","-7.42738772825786","-15.4517079204995","1.70038495400826","7.74106607749572","-5.98524732933151","3.22295219747389","0.041691280319526","4.15180555226964","1.89685874497769","-1.93444369947431","4.36656810038262","-0.564069926755678","1.15625852697893","2.05090257695169","0.613739698466205","1.40895043368849","1.02506738548517","-0.256749236899381","0.229858240756073","3.04848692361372","1.07567430501545","3.08869186749024","2.44560125862077","1.67512109469796","2.88969830961436","2.31184624065823","2.30243512318333","3.01339565180226","2.57531867761726","3.26053441009624","3.11728106565774","1.96391445209419","2.94727010152317","3.56308920201469","4.98095595823797","5.26572841415411","5.77806851583536","4.82689418515842","3.88654600031992","4.38046231457598","5.22292202222954","5.25094010062226","4.73190915795476","4.78090004537268","5.2831474252867",""
"Bangladesh","BGD","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1290.43102466926","1304.31185962557","1344.59803396054","1377.48154040246","1400.55602426132","1441.0278680196","1474.34221661325","1508.28798964447","1553.73867434107","1593.75239662274","1645.71724192636","1697.01887390319","1730.34687282254","1781.34486885788","1844.8157755308","1936.70523682062","2038.68687477429","2156.48359922209","2260.57478067684","2348.43305939948","2451.30528454951","2579.33504808833","2714.7743864578","2843.23504426841","2979.16726978989","3136.56106869878",""
"Barbados","BRB","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","-2.24226762600384","-5.18324449931146","0.231883549302353","3.32394864696485","0.810055047341535","4.76882208458318","2.25309670386544","3.13368342443138","3.22864927731045","-3.64167292799256","-4.23360586881897","-6.02479966929694","0.452495006197069","1.64302040758588","1.65862037369986","3.58393660487563","4.34621152197035","3.35135725241548","-0.0363806941405045","4.09770589931495","-2.67320051150165","0.496708459792572","1.87779306075333","1.09856089612812","3.61515267232248","5.27402413189601","1.3537692409764","-0.0242932826061946","-4.42892721251891","-0.138718850535469","0.384197208508994","-0.0499627292059444","-0.398610602182742","-0.111608403267482","0.586021799853938",""
"Barbados","BRB","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13298.4854810219","12735.4800192333","11968.1928611512","12022.3483361799","12219.8779728144","12422.5593585128","12867.7760106249","13427.03677422","13877.0247449373","13871.9761870091","14440.4089735757","14054.3878870312","14124.1972206381","14389.4204159344","14547.4969618033","15073.411186974","15868.3865304749","16083.2078663637","16079.3007272246","15367.1602017338","15345.843053742","15404.8013543766","15397.1046951912","15335.730203447","15318.6142398376","15408.3846587185",""
"Belarus","BLR","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.24845987835901","-9.79467501957747","-7.80755933196606","-11.5963919037841","-10.1099470276634","3.14401574803162","11.8734802807156","8.91675439467672","3.83582377439195","6.29963299167007","5.26389214306711","5.71608224714204","7.79491802944344","12.2126181426676","10.1497656384602","10.6755920192601","9.09945341236711","10.5813055542111","0.423655891401481","7.924485559294","5.73769311362963","1.82465803599969","1.05756312998138","1.63167544300946","-4.04068428324327",""
"Belarus","BLR","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8083.60332571584","7982.68278146858","7200.80494517997","6638.5978267059","5868.76000580499","5275.43147803741","5441.29187448352","6087.3625922165","6630.15776367787","6884.47893145673","7318.17583752735","7703.39672045479","8143.72921281962","8778.52622949875","9850.61411646135","10850.4283632313","12008.7758276319","13101.5087894629","14487.8194666878","14549.197967394","15702.1470593132","16603.0880698274","16906.0376505177","17084.8296714503","17363.5986416793","16661.9904403596",""
"Belgium","BEL","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","4.63025713410772","4.79403451766538","3.57435354079971","5.94913935630433","2.62444466112129","2.46146245343756","3.29157574176978","3.78504436430771","6.32828364655916","5.85250319326127","3.79648876296501","4.88408793219493","6.0474888140165","4.23677760241527","-2.2488296264884","5.46413993344052","0.501978674400675","2.74598989456088","2.24912755880662","4.32900848543348","-0.27665381837042","0.622329222603057","0.319812335223205","2.46792139772268","1.62151892825202","1.78646994821851","2.21947795911257","4.39079503030311","3.09399896316644","2.8302681148149","1.4553717544256","1.11956570361625","-1.34799948998541","2.90931872189435","2.17055021038458","1.3952581570114","3.45953008823044","1.75799799710219","3.32601006653618","3.38281520498431","0.465496895690237","1.32502506642599","0.353496207474848","3.18722671655766","1.53445010801659","1.82531801350024","2.64099455642621","-0.0454606626160654","-3.06817189786159","1.76115446446872","0.394608744354969","-0.587342188287323","-0.554826771196986","1.21508092344634","1.33595435768679",""
"Belgium","BEL","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30701.2039098119","31148.0205597839","31496.7431153266","31072.16717877","31976.1555558002","32670.2140674895","33126.0478941793","34272.05348812","34874.555502007","36034.4867286635","37253.4668247587","37426.880556365","37922.7961053182","38056.8517513189","39269.8098978177","39872.3855382126","40600.1833738539","41672.4320066564","41653.487442938","40375.4868467344","41086.5615358867","41248.6927004621","41006.4217261153","40778.9071204688","41274.4038416795","41825.8110384117",""
"Belize","BLZ","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","1.97592611483898","1.99754647983931","2.04662430174605","2.04150549244635","1.91376689706158","1.68264243335143","1.78990531445227","4.25706259462628","2.28702804475446","2.3037143090898","1.78265074623877","8.17600412655189","3.60328114538136","11.8199071086114","2.07307018738865","-1.42760490540668","5.06151670493165","6.38243168552223","5.73962913473665","12.8951608825031","-1.05344721238357","-2.87122094994122","-4.82131569200789","-0.917495043483925","-1.73627335630266","1.70412486087011","8.1815665240656","6.37035743700581","10.3509451817878","8.22078597924025","8.43021296760078","10.1942574428832","4.50506359789364","-1.85984067676826","-1.92559357181928","-1.75739069734942","-0.161941142554113","-0.169674145388001","4.805052889953","9.25057044787374","1.85393741542919","2.226818841159","6.51144003440795","2.01492208195093","-0.026292123562456","1.894896658413","-1.4883246131473","0.611410797262522","-1.69279753046629","0.853345124138329","-0.250956136328867","1.42532388139536","-0.889952385306884","1.86010579412081","-1.08823560585853",""
"Belize","BLZ","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5168.28876681437","5603.98651663741","6175.2713292079","6453.4712299312","6333.44694693341","6211.49049964867","6102.3303434411","6092.44815996051","6082.11085061189","6374.35949380936","6964.02410938492","7093.13275796832","7251.08397465118","7723.23395950516","7878.85110599596","7876.77958872787","8026.03642194523","7906.58294641725","7954.92464824617","7820.2638802502","7886.99772076707","7867.20481601468","7979.33796505563","7908.32565650392","8055.42888025849","7967.76683497891",""
"Benin","BEN","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","1.70324289640784","-4.86272685713153","3.07865750641292","4.87650547100074","3.45395222082543","1.68225117619723","-0.846988687834781","1.79043967411549","0.777738149463076","-0.048186150901131","-3.62378333418793","4.06767518393367","1.34618927162731","0.922645490510305","-7.18080050971501","-1.60471676559253","2.32987807321004","-1.36039626927013","3.73173115582617","3.92369000450398","6.95720491754963","-0.603358385969514","-7.04327698708259","4.85531885473958","4.43792033494393","-0.772563956942065","-4.3532107310856","0.332269716672329","-5.88459469240355","5.38016037129998","0.580598855688066","-0.788678218313521","1.9648920115431","-1.58268570350583","2.52201500045253","1.10384298655121","2.65998402615566","1.02008670513702","2.30961823460987","2.67819021441309","2.01932483532008","1.25970081723914","0.0577914575280687","1.04062038753581","-1.5149805905191","0.729583345609555","2.77416742149492","1.78537396817684","-0.642145955223754","-0.769714149511231","0.124328535451014","1.99024440704476","4.36389376337665","3.58530648253907","-0.545654236491018",""
"Benin","BEN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1456.01661860224","1464.47023442848","1452.92027667585","1481.46859112635","1458.02159953266","1494.79312298271","1511.29329203421","1551.49345219068","1567.32003062755","1603.51913984962","1646.46443253931","1679.71189773029","1700.87124223326","1701.85420051482","1719.56404229151","1693.51298080925","1705.86856947297","1753.19221958081","1784.49325708131","1773.03420580972","1759.38691065193","1761.57433063086","1796.63396522218","1875.03716278121","1942.26299172842","1931.66495143026",""
"Bermuda","BMU","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","2.14927472527211","2.00396995708513","-1.26075471698262","8.38337423312609","2.25077844311836","12.3454545454513","11.096673596671","0.178748758690659","1.52093674430343","4.37934158864751","4.19528388278228","2.56407397910962","2.23820502354857","1.63282738682197","4.55127153404172","8.52900407443255","5.500816287334","1.07422933757464","1.76823912484106","6.22614189811723","1.67423554344425","-5.9669596391587","1.13164813797833","-0.396562988903042","-2.82158592250946","5.76696525042833","2.91245311068415","3.16809011974793","-0.39943287364855","-0.798461539604872","-3.03588264874905","0.66685302987635","2.45776624281828","-0.0956977270458736","3.65476267580642","1.94694809189579","3.96372382101788","3.13962719262271","2.80572343278148","8.34832337923115","6.07136960389332","-2.11673145936213","2.73627080480654","1.65507059338414","1.01808092554583","4.94027206966554","2.26737405753612","0.929051522178014","-5.8080031549402","-1.32438480325234","-2.50110330788415","-5.17820382726485","-2.81561491083635","","",""
"Bermuda","BMU","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40553.2585214927","39322.1091825364","39584.3298590314","40557.2201557525","40518.4078179105","41999.2594636705","42816.9632444088","44514.1094159639","45911.6864997413","47199.8414462497","51140.236844667","54245.1496398132","53096.9254922092","54549.8011627024","55452.6388804958","56017.19161965","58784.5932914465","60117.4599095649","60675.9820859495","57151.9191321066","56395.0078003539","54984.5103947777","52137.3003731125","50669.3147696996","","",""
"Bhutan","BTN","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","10.8641845554888","0.914684922456985","8.70705960614305","1.88319479610691","1.35101171872256","8.23639266629763","24.380031562074","1.71504086334353","4.95305599888486","9.58837519531954","-0.253834429258916","5.90680558810934","3.80221992352969","6.4835540257083","7.59697196452353","4.84818751430005","3.64632227192405","3.41480545725383","5.05372479194459","3.93837568709938","5.11164660784745","7.46440746878298","4.51146105404607","2.93090470218347","4.33774127153974","4.32488704545439","15.4078327209863","2.73039198042058","4.72246721106151","9.80477592638753","6.12280458751204","3.45193122754239","0.663628015023818","4.31189353743929","5.14145093785842",""
"Bhutan","BTN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2332.94919670032","2327.02736842198","2464.48035105676","2558.18531397611","2724.04664088549","2930.99170049411","3073.09167416263","3185.14650031427","3293.91305682853","3460.37835760657","3596.6610575242","3780.5096604669","4062.70230592086","4245.98953819431","4370.43544522347","4560.01362727693","4757.22906591398","5490.21496254414","5640.1193515893","5906.47213863284","6485.5884969803","6882.68840700056","7120.27407741625","7167.52621094047","7476.58231042428","7860.98712174334",""
"Bolivia","BOL","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","0.145005162582379","3.55456662266769","4.37297035132669","2.76061522041924","3.55602755305971","4.39243884021181","4.77779373694085","-13.93496415446","1.00498083130107","-2.53073848497407","2.89789608091449","5.72696177367149","3.52632307010134","0.762773377613655","5.01696424935776","2.35518677055602","2.6878609770379","-0.172169199221401","-2.04180207864188","-3.49710085008108","-1.86673158450516","-5.97329493250311","-6.05106751886862","-2.25941964171744","-3.67165291553785","-4.5160379718676","0.453068566562706","0.910705051091853","1.77919504466817","2.60297182448845","3.21501661965607","-0.337172657279766","2.23195197535426","2.62100415394634","2.63288612354822","2.32306461316507","2.90849201899159","2.99587306640312","-1.49327153091686","0.58042827744238","-0.193557416227691","0.6265562398859","0.880145736432937","2.34579581083626","2.61728248874927","3.01406963799845","2.81291979741015","4.39735448413214","1.67283970838493","2.45461270566774","3.53153446143921","3.47425538248733","5.14349769328857","3.84187781048047","3.25695414977967",""
"Bolivia","BOL","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3707.30443380235","3826.49488749034","3813.59299299751","3898.71055713669","4000.89592278959","4106.23495635832","4201.6254475629","4323.82938837318","4453.36582845668","4386.86498437276","4412.32758923527","4403.78720195805","4431.37940546321","4470.38200236557","4575.24803610543","4694.99520177127","4836.50562665334","4972.55265092833","5191.21341789975","5278.05409730139","5407.60988378576","5598.58149037185","5793.09050914403","6091.05798585198","6325.06899103392","6531.07358801383",""
"Bosnia and Herzegovina","BIH","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.318114606722","92.3607532458313","35.5023895684695","15.7058026081816","9.35409124861802","5.26387644141313","4.21127020531431","5.06221206088775","3.75572771970462","5.8626395306582","8.54530309962954","5.23772505630443","5.67606363145296","5.49988592726804","-2.81883252110869","0.832255910654254","0.985871525843947","-0.832501389758107","2.52503903143706","1.24018869871276","3.22784045064581",""
"Bosnia and Herzegovina","BIH","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1455.93482007551","1809.99071822065","3481.71177924887","4717.80265876909","5458.77143179891","5969.38989258287","6283.61120083463","6548.23104715318","6879.71638899696","7138.09980445558","7556.58086532943","8202.31360424044","8631.9282390864","9121.88197855831","9623.57508179903","9352.30261769997","9430.13770901805","9523.10675153913","9443.82675548442","9682.2870671217","9802.36569710507","10118.7704221965",""
"Botswana","BWA","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","3.85661047791605","4.06511745460752","3.23208201181248","4.02232164062146","2.93992825136569","3.35833637110328","2.84956028269008","7.261581853929","11.5949577989248","13.4502724861728","21.8152131583361","22.2720895210077","17.2728867247316","5.04505358340128","4.55234939937172","6.52255923715515","7.73074416291996","9.93535280328352","7.89936592054659","7.86578125215027","5.18588570509515","8.29840918825766","9.35089192871807","4.97880685123408","3.66358792425447","4.7439201615588","8.41627909524814","15.8320998812998","9.70799239656117","3.67746297282945","4.41042185476289","0.0732825422825556","-0.794421841603395","1.01697743830876","4.50751193572299","3.49656718457815","5.7936820562672","-1.2145861945975","7.72491818389211","0.33088963494798","-1.22554365574307","4.63634976631988","3.25244868902517","1.28967587810497","2.97186338511295","6.55360596018484","6.32709536314924","4.22431509853452","-9.46253860692102","6.41025766944774","3.92324551165078","2.34453666168444","7.65483962036654","1.18601758632441","-2.13073409439126",""
"Botswana","BWA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8099.26065143719","8456.47221328239","8462.6693311077","8395.44003755871","8480.81976858742","8863.09373190365","9172.9977588718","9704.45208404935","9586.58314877515","10327.1388536488","10361.3102857022","10234.327904844","10708.8271427446","11057.1262507588","11199.7273408264","11532.5679369009","12288.366996576","13065.8636950231","13617.8069478459","12329.2167079901","13119.5512675968","13634.2634738515","13953.9237795466","15022.0742656191","15200.2387082401","14876.3620396547",""
"Brazil","BRA","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","7.00882317189009","2.07264701938053","-2.12595812445974","0.46861811430972","0.140285619103892","1.30270508714081","2.13020600600726","8.54508681678499","6.95362695225026","6.05393338428534","8.55829892088576","9.33917244409525","11.2468466440303","6.44038057405183","2.700883585583","7.17624322618906","2.12356106256134","0.790544876369182","4.25301251442099","6.55883200539087","-6.6153820094797","-1.73476177771128","-5.5917412664306","2.96162944731032","5.66928610128517","5.80153053600951","1.58284850025777","-1.96984100091669","1.42677670496447","-4.77193659755957","-0.163395377597055","-2.04412809840946","3.051400165931","3.72536349923558","2.81633656963515","0.632035511102998","1.79959523258526","-1.20490864611182","-1.06076559843868","2.55290294681119","-0.106354453633813","1.55844174062565","-0.281006140654952","4.34549810956111","1.90833780780399","2.75218218522841","4.92200343636604","4.02317634862197","-1.10663457813375","6.49258861839377","2.98746744488074","0.97244505840159","2.06800889410499","-0.382928879445117","-4.58856872784099",""
"Brazil","BRA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10273.0327114227","10256.2470508332","10046.5962230248","10353.1580768446","10738.8508488576","11041.2930324725","11111.0779253227","11311.0323539556","11174.7447471583","11056.2068991671","11338.4611309015","11326.4021725152","11502.9175516829","11470.5936470082","11969.0480770943","12197.4579467838","12533.1542114459","13150.0364924183","13679.0856504164","13527.7081586364","14406.0065988735","14836.3813561222","14980.6570134655","15290.4583328993","15231.9067521431","14532.9802422604",""
"British Virgin Islands","VGB","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"British Virgin Islands","VGB","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Brunei Darussalam","BRN","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","-3.64130514882336","15.4980907708527","6.74167191612011","2.90932033157232","18.3439435193689","-10.0176948191944","-22.2741556297286","0.952947843622425","-2.2963166278991","-2.16450575813349","-4.20953722230911","-5.41623964098291","-0.827483215197972","-1.72211485934987","-3.84225348110306","-1.74372265090489","0.248576665670555","1.82214064741142","-2.46663382189899","0.380001318924769","1.79174758988094","0.347934975467595","-3.79231505294123","-2.79511297914482","0.843841631260943","0.751698538518355","0.756669656976811","1.96364790395545","1.08642889574264","-1.23140842990075","-1.32931311115496","2.62226416055304","-1.53285362458469","-3.56904811291659","-3.36186447358125","0.975860089715283","2.15034735494643","-0.597446646276708","-3.55002096274501","-3.72889509115967","-1.92818562162446",""
"Brunei Darussalam","BRN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85280.7274972436","85492.7154861159","87050.5130055642","84903.2956096323","85225.9292527596","86752.9627860995","87054.8066858867","83753.414147629","81412.4115983117","82099.4034203917","82716.5434360351","83342.4344215156","84978.9863881392","85902.2226515691","84844.4154403656","83716.567501834","85911.8370478798","84594.9343397441","81575.7004320684","78833.2359401677","79602.5380271389","81314.2690980757","80828.4597244048","77959.0324603245","75052.0219257959","73604.8796302843",""
"Bulgaria","BGR","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","4.55114422929729","2.03229416461932","3.17252088070306","3.1548073666586","2.68495339474475","4.23524126936128","5.89861249444547","10.8200908463929","-2.15169070485979","-7.4632076545484","-7.53406889133126","-6.27126380423573","-0.691213532221596","2.1643587744671","3.3193489686016","2.12533501055799","-0.4960628168228","4.19296765213765","-5.0793178771731","5.53087764854394","6.34401250607097","8.34461558060487","5.91316086441778","7.36288769933647","8.04670498537887","7.56701711561824","8.46998628696316","6.3911744156397","-3.60064036250647","0.715365090908819","2.57062630902692","0.612024681754278","1.42814710938863","1.90643192819768","4.28070769325342",""
"Bulgaria","BGR","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9296.93004140215","8596.49292730404","8057.38417792034","8001.69044813947","8174.87573745948","8446.2283909353","8625.73903999954","8582.94995594593","8942.83027119791","8488.5954945077","8958.08932538874","9526.39163249641","10321.3323929311","10931.6493806764","11736.5344482608","12680.9387508197","13640.5075565153","14795.8566760244","15741.4856824772","15174.6913953357","15283.2458402311","15676.1209786733","15772.0627082045","15997.3109658626","16302.2888097689","17000.1421410251",""
"Burkina Faso","BFA","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","2.65612377241101","4.72210665268908","-2.59338609980847","0.857088085223538","2.24108288048839","-1.02110960035415","7.05833898666609","1.34434169876208","0.288812543849943","-1.59933155452244","-0.336991965777401","0.523655589541022","-1.33449260255388","6.32227919697128","1.0821208295083","6.4678484945025","-1.588762020001","2.49538065903334","1.47625702421233","-1.4365859230719","1.83266494646197","6.91280868372029","-2.1507495819229","-4.26104199480581","5.75570141288459","5.19507673233113","-2.80254310228015","3.05799801952648","-0.51092052132995","-3.21118089626974","6.18891440791198","-2.43048991268039","0.695652033002702","-1.41084981459659","2.85298606955438","7.98666010452025","3.39648078190945","4.34049900174284","4.34599685723802","-0.963581596022763","3.61598391457511","1.40483071592969","4.72971662271651","1.45958637091414","5.4729890763689","3.08676080088901","0.974267628901075","2.5991131455829","-0.139669026020613","5.21202708991326","3.48381183003583","3.34739899845293","2.65378715781112","1.04564791376689","1.05436250966247",""
